epoch,loss,starts_0_accuracy,starts_0_loss,starts_1_accuracy,starts_1_loss,stops_0_accuracy,stops_0_loss,stops_1_accuracy,stops_1_loss,val_loss,val_starts_0_accuracy,val_starts_0_loss,val_starts_1_accuracy,val_starts_1_loss,val_stops_0_accuracy,val_stops_0_loss,val_stops_1_accuracy,val_stops_1_loss
0,4.531394556636606,0.5162153,2.8051968,0.5804761,2.8683138,0.58320594,2.9709651,0.507316,3.1605692,4.062063741012358,0.54405504,2.534795,0.5809586,2.6372023,0.6145868,3.1498382,0.61371326,2.6429212
1,2.663684596919576,0.52506006,2.713633,0.5858812,2.6147888,0.59652764,2.6001923,0.5915047,2.7534957,2.545540708630792,0.5560651,2.5744479,0.5817229,2.6044712,0.61993665,2.4255497,0.6192816,2.624743
2,2.660463247946918,0.5225486,2.743277,0.58872026,2.577218,0.5943983,2.6200163,0.58943003,2.6975749,2.519201748000702,0.58423406,2.4793677,0.5972268,2.5194137,0.6217928,2.5150177,0.6260509,2.5622883
0,2.5050863023667547,0.5689561,2.5343292,0.59625465,2.4943178,0.61618257,2.4422593,0.6230072,2.549228,2.4641390201344944,0.59122175,2.398565,0.6012665,2.479162,0.6152418,2.4407816,0.6221203,2.5344212
1,2.475976696907888,0.57343304,2.5059955,0.6026425,2.4712777,0.62273425,2.4104903,0.63332605,2.514502,2.4396353383058544,0.59318703,2.4058719,0.6079266,2.4591897,0.61895406,2.4029586,0.62703353,2.4861143
2,2.455983966790737,0.5854444,2.4946768,0.6123062,2.4473112,0.634418,2.4005542,0.641188,2.4802697,2.4235467145973737,0.58205044,2.4188714,0.6018124,2.4653647,0.6228846,2.336683,0.63434875,2.4685974
0,2.434705015144173,0.5800393,2.478157,0.6099585,2.447097,0.63310766,2.3620477,0.6483402,2.4463527,2.341708244123187,0.6044328,2.3443093,0.6110929,2.42896,0.6493067,2.2692373,0.67976856,2.3177276
