epoch,accuracy,loss,val_accuracy,val_loss
0,0.3508246,1.2998683209540782,0.35735735,1.1297620482988902
1,0.4287856,1.1271452362212104,0.3753754,1.128203241137771
2,0.4587706,1.0731968053992185,0.3753754,1.122941828704811
3,0.47526237,1.064968089024345,0.3813814,1.1521539034786168
0,0.3013493,39.61888539773235,0.3063063,8.49009033581158
1,0.35832083,16.093898315658453,0.3933934,5.161209190929974
