0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,46,6,8,7,15,9,12,16,22,12,21,18,25,11,17,10,23,18,7,5,7,5,4,4,3,2,1,4,2,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,146,29,14,16,15,25,15,22,26,23,21,17,32,22,22,19,17,13,18,8,2,5,9,5,3,4,2,2,2,2,2,5,2,2,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,117,49,17,5,16,12,46,21,22,24,26,26,28,28,20,20,16,13,14,10,14,7,11,3,4,6,7,2,4,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,108,25,29,26,10,12,21,82,22,19,21,21,25,23,26,32,29,26,15,15,16,10,5,6,8,4,6,6,2,1,1,3,2,1,2,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,89,31,27,35,23,12,9,17,107,20,21,26,22,24,21,30,31,26,23,18,15,11,12,6,1,6,5,2,3,2,4,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,73,28,12,29,30,12,7,13,10,103,21,18,18,21,16,29,22,16,18,17,7,8,5,11,2,5,1,5,2,2,1,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,87,13,21,16,19,15,12,8,13,4,106,15,21,20,21,19,25,16,9,13,14,11,6,5,3,6,5,5,3,2,0,2,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,95,28,16,19,18,16,20,14,10,8,14,96,18,21,22,17,19,19,13,13,10,6,5,2,3,5,5,1,0,1,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,70,21,11,11,14,10,18,23,9,10,10,5,103,10,18,21,20,15,21,10,7,3,9,7,6,3,1,1,0,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,60,24,15,10,12,13,7,23,19,8,6,7,13,105,18,21,24,14,13,10,6,6,10,3,0,5,5,2,3,1,1,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,66,12,13,7,9,5,13,16,16,8,7,6,10,4,106,13,12,16,7,16,11,8,6,4,1,4,1,0,2,4,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
