0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,316,18,56,37,44,19,19,11,8,9,12,8,5,2,6,4,2,2,1,0,5,0,2,0,0,1,0,1,4,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,483,12,35,21,26,15,15,10,7,6,6,3,2,3,2,0,3,4,1,2,1,1,3,0,0,2,3,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,24,481,21,28,17,20,22,6,10,10,2,4,2,0,1,3,2,0,2,2,3,1,1,1,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,5,20,562,16,21,28,22,15,11,5,5,4,5,2,4,1,3,1,4,3,4,2,5,1,1,0,1,1,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,16,14,15,586,14,21,31,20,19,11,7,7,3,1,1,3,3,1,0,2,1,1,1,0,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,15,10,8,14,492,8,21,24,15,8,11,4,3,1,3,1,2,2,1,0,1,0,1,2,0,0,1,0,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,8,4,9,8,20,449,8,32,20,15,16,4,3,2,4,1,1,2,3,3,0,1,3,1,0,0,0,2,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,8,14,7,5,11,13,438,11,19,13,17,17,5,5,4,2,4,2,0,1,2,2,3,1,0,1,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,3,7,4,10,4,7,372,13,21,14,13,12,11,5,2,1,3,3,2,2,3,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,3,3,7,6,2,6,4,374,11,20,13,19,8,4,3,6,3,1,0,3,0,2,1,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,8,8,9,5,7,7,5,4,295,9,27,13,9,9,3,5,3,3,0,5,0,1,1,0,1,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,5,6,6,5,4,7,0,4,286,20,25,16,8,10,3,2,7,3,2,2,3,2,3,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1,2,4,6,12,4,4,2,3,1,3,278,12,25,15,7,5,3,7,4,1,2,0,1,3,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5,3,3,5,3,5,3,2,3,3,1,3,251,4,11,13,7,8,5,3,3,1,0,1,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,5,3,2,3,2,1,0,2,3,2,2,0,235,7,9,13,8,5,7,6,3,4,3,3,3,2,0,3,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,6,5,5,2,0,4,3,1,3,0,5,2,239,8,18,11,9,4,6,2,0,1,4,4,1,2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,6,4,1,3,0,1,2,0,1,0,2,1,3,1,2,208,9,6,7,4,14,3,3,6,2,1,1,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,5,1,2,2,1,0,0,2,1,1,4,0,2,2,2,200,1,10,12,5,5,7,1,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2,3,4,9,4,0,0,1,1,0,0,2,2,1,6,2,191,7,14,9,9,5,5,4,2,1,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,3,2,1,4,1,0,0,0,2,0,2,2,3,0,1,1,2,195,5,14,7,5,4,4,2,2,1,2,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,5,2,1,2,1,1,1,0,1,0,3,2,1,1,2,4,162,7,8,8,6,5,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,3,1,1,0,0,1,0,0,2,1,0,1,1,1,1,4,2,161,4,13,4,3,1,6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,2,6,0,0,1,2,1,2,0,0,0,0,2,1,1,1,0,0,4,142,3,5,10,3,1,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,0,4,0,1,2,3,0,1,0,1,0,1,0,2,1,1,0,1,2,3,125,3,4,4,5,3,2,1,1,2,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1,1,2,1,2,0,0,0,1,0,3,0,0,3,0,0,2,1,2,5,1,101,5,2,4,3,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,3,3,0,1,1,0,2,0,1,0,1,1,3,0,1,0,0,0,0,0,0,1,105,1,6,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,1,2,0,1,0,0,1,0,0,0,2,1,2,0,0,0,0,1,1,2,0,4,1,96,2,13,2,7,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,3,94,3,3,1,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,4,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,0,1,77,5,4,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,2,0,2,4,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,1,0,0,0,0,0,86,1,7,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
